IMDB_rating,IMDB_title,IMDB_titleID,IMDB_title_name
"5.1 based on 8,298 user ratings",The Lodgers,/title/tt4399952/, The Lodgers (2017) 
Not Found,Game Over (Hindi Version),Not Found,Not Found
Not Found,Game Over (Tamil Version),Not Found,Not Found
Not Found,Game Over (Telugu Version),Not Found,Not Found
"5.4 based on 13,277 user ratings",Emelie,/title/tt4503598/, Emelie (2015) 
"5.1 based on 4,784 user ratings",13 Cameras,/title/tt4392454/, 13 Cameras (2015) 
"5.3 based on 13,423 user ratings",Demonic,/title/tt1841642/, Demonic (2015) 
"6.3 based on 3,034 user ratings",Darna Mana Hai,/title/tt0349333/, Darna Mana Hai (2003) 
"5.0 based on 63,447 user ratings",Chernobyl Diaries,/title/tt1991245/, Chernobyl Diaries (2012) 
2.2 based on 44 user ratings,Mythily Veendum Varunnu,/title/tt7160842/, Mythily Veendum Varunnu (2017) 
"4.7 based on 5,223 user ratings",The Diabolical,/title/tt3603808/, The Diabolical (2015) 
"7.3 based on 31,948 user ratings",The Basement,/title/tt0802948/," An American Crime (2007) aka ""The Basement"" "
"6.6 based on 99,740 user ratings",Hush,/title/tt5022702/, Hush (I) (2016) 
"6.2 based on 11,181 user ratings",The Eyes of My Mother,/title/tt5225338/, The Eyes of My Mother (2016) 
"6.8 based on 2,607 user ratings",Lupt,/title/tt8698956/, Lupt (2018) 
"3.4 based on 8,464 user ratings",Day of the Dead: Bloodline,/title/tt3053228/, Day of the Dead: Bloodline (2017) 
5.6 based on 762 user ratings,Suzzanna: Buried Alive,/title/tt9044128/," Suzzanna: Bernapas dalam Kubur (2018) aka ""Suzzanna: Buried Alive"" "
"6.5 based on 6,818 user ratings",Chambers,/title/tt7949204/, Chambers (2019) (TV Series) 
"3.8 based on 12,830 user ratings",Aurora,/title/tt7312940/," Singularity (I) (2017) aka ""Aurora"" "
4.0 based on 352 user ratings,Warda,/title/tt4183910/, Warda (2014) 
"5.3 based on 24,053 user ratings",Friend Request,/title/tt3352390/, Friend Request (2016) 
"5.6 based on 2,379 user ratings",Dabbe 6: The Return,/title/tt4967920/, Dabbe 6: The Return (2015) 
"8.7 based on 15,477 user ratings",Thriller,/title/tt0088263/, Michael Jackson: Thriller (1983) (Video) 
"6.0 based on 3,240 user ratings",Dabbe 5: Zehr-i Cin,/title/tt3886722/, Dabbe: Zehr-i Cin (2014) 
"6.7 based on 4,689 user ratings",Dabbe: The Possession,/title/tt3069758/," Dabbe: Cin Çarpmasi (2013) aka ""Dabbe: The Possession"" "
"4.2 based on 1,616 user ratings",Horror Story,/title/tt3177332/, Horror Story (I) (2013) 
"5.3 based on 36,095 user ratings",The Silence,/title/tt7315484/, The Silence (II) (2019) 
5.3 based on 382 user ratings,706,/title/tt9390026/, 706 (2019) 
"4.2 based on 21,405 user ratings",The Bye Bye Man,/title/tt4030600/, The Bye Bye Man (2017) 
"8.0 based on 271,786 user ratings",American Horror Story,/title/tt1844624/, American Horror Story (2011) (TV Series) 
"7.1 based on 36,452 user ratings",Hemlock Grove,/title/tt2309295/, Hemlock Grove (2013) (TV Series) 
"6.7 based on 10,962 user ratings",Slasher,/title/tt4667888/, Slasher (2016) (TV Series) 
"8.8 based on 781,134 user ratings",Stranger Things,/title/tt4574334/, Stranger Things (2016) (TV Series) 
"7.6 based on 69,458 user ratings",Chilling Adventures of Sabrina,/title/tt7569592/, Chilling Adventures of Sabrina (2018) (TV Series) 
